_id,validated,venue_name,venue_type,venue_address,website,events,etc,menu_url,menu_text,venue_notes,phone,email,homemade_pierogies,take_out,alcohol,lunch,handicap,publish,id,latitude,longitude,events_json
6957,t,Level Green VFD,Fire Department,"536 State Route 130 Level Green, Pennsylvania",http://www.levelgreenvfd.org,"Friday Feb 20 from 4:00 PM to 8:00 PM, Friday Feb 27 from 4:00 PM to 8:00 PM, Friday Mar 6 from 4:00 PM to 8:00 PM, Friday Mar 13 from 4:00 PM to 8:00 PM, Friday Mar 20 from 4:00 PM to 8:00 PM, Friday Mar 27 from 4:00 PM to 8:00 PM, Friday Apr 3 from 4:00 PM to 8:00 PM",,https://www.levelgreenvfd.org/news/45/2026-Fish-Fry,"Fish Dinner
$16
Golden Fried or Oven Roasted Fillets with Fries, Slaw, and a Roll
Fish Sandwich
$14
A Jumbo Fillet Golden Fried or Oven Roasted Tucked in a Fresh Sgambati Bun w/ Chips
Fish n' Chips
Bite Size Fish Nuggets with Fries
$13
**Hand Breaded Cooked Fresh**
Fried Butterfly Shrimp Dinner
$4
Six Golden Shrimp, Fries, Slaw, and a Roll
Shrimp Basket
$12
Hot Dog Combo
$7
All Beef Quarter Pounder on a Sgambati Bun with Fries
Chicken Tender Basket
$11
Five Crispy Boneless Tenders and Fries
Eat More Fish!
Grilled Cheese Sandwich w/ Fries
$5
Fries/ Add Cheese Sauce
$3/86
Mae n' Cheese
$3
Pierogies (5)
$5
Haluski
$5
Extra Bun
$1
Onion Rings
$6
Coleslaw
$5
Mozzarella Sticks
$6
Cheddar or Hot Cheese Balls
$5",eat in take out or delivery,412-372-9669,,,t,,f,,t,,40.391566,-79.729517,"[{""dt_start"": ""2026-02-20T16:00:00"", ""dt_end"": ""2026-02-20T20:00:00""}, {""dt_start"": ""2026-02-27T16:00:00"", ""dt_end"": ""2026-02-27T20:00:00""}, {""dt_start"": ""2026-03-06T16:00:00"", ""dt_end"": ""2026-03-06T20:00:00""}, {""dt_start"": ""2026-03-13T16:00:00"", ""dt_end"": ""2026-03-13T20:00:00""}, {""dt_start"": ""2026-03-20T16:00:00"", ""dt_end"": ""2026-03-20T20:00:00""}, {""dt_start"": ""2026-03-27T16:00:00"", ""dt_end"": ""2026-03-27T20:00:00""}, {""dt_start"": ""2026-04-03T16:00:00"", ""dt_end"": ""2026-04-03T20:00:00""}]"
6958,t,St. Nicholas Serbian Orthodox,Church,"2110 Haymaker Road, Monroeville, PA",http://www.stnicholasmonroeville.org/,"Friday Feb 20 from 4:00 PM to 7:00 PM, Friday Feb 27 from 4:00 PM to 7:00 PM, Friday Mar 6 from 4:00 PM to 7:00 PM, Friday Mar 13 from 4:00 PM to 7:00 PM, Friday Mar 20 from 4:00 PM to 7:00 PM, Friday Mar 27 from 4:00 PM to 7:00 PM, Friday Apr 3 from 4:00 PM to 7:00 PM",,,"TBD, will also have homemade baked goods",,412.372.9895,Office@stnicholasmonroeville.org,t,t,f,f,t,t,,40.404933,-79.756456,"[{""dt_start"": ""2026-02-20T16:00:00"", ""dt_end"": ""2026-02-20T19:00:00""}, {""dt_start"": ""2026-02-27T16:00:00"", ""dt_end"": ""2026-02-27T19:00:00""}, {""dt_start"": ""2026-03-06T16:00:00"", ""dt_end"": ""2026-03-06T19:00:00""}, {""dt_start"": ""2026-03-13T16:00:00"", ""dt_end"": ""2026-03-13T19:00:00""}, {""dt_start"": ""2026-03-20T16:00:00"", ""dt_end"": ""2026-03-20T19:00:00""}, {""dt_start"": ""2026-03-27T16:00:00"", ""dt_end"": ""2026-03-27T19:00:00""}, {""dt_start"": ""2026-04-03T16:00:00"", ""dt_end"": ""2026-04-03T19:00:00""}]"
6959,t,Buena Vista,Unsure / N/A,"3333 Fire Station Street, Buena Vista, Pennsylvania 15018, United States",https://www.facebook.com/groups/145525412926600/user/100063736411048,"Friday Feb 20 from 2:00 PM to 8:00 PM, Friday Feb 27 from 2:00 PM to 8:00 PM, Friday Mar 6 from 2:00 PM to 8:00 PM, Friday Mar 13 from 2:00 PM to 8:00 PM, Friday Mar 20 from 2:00 PM to 8:00 PM, Friday Mar 27 from 2:00 PM to 8:00 PM, Thursday Apr 2 from 12:00 PM to 8:00 PM",,https://www.facebook.com/photo/?fbid=1480153980785802&set=gm.2213734389439015&idorvanity=145525412926600,"Dinners................................................................................. $14.50
All dinners come with Cole Slaw, choice of sauce: cocktail or tartar and 2 Sides
Choose 1
Beer Battered Fish Sandwich
Baked Fish in old bay, lemon and butter
Beer Battered Fish on a Dish
10 Large Breaded Shrimp
Fried Combo 5 breaded Shrimp, 1 Crab Cake and Clam Strips (No Substitutions)
Pick 2 Sides
Pierogis with or without onions
Haluski
Fresh Cut Fries
Mac N Cheese
Baked Potato
Ala Cart
Fish Sandwich ........................ $10.00
Baked Fish ............................... $10.00
Clam Strips .............................. $4.00
5 Shrimp ................................... $6.00
Crab Cake ................................. $4.50
Any Side .................................... $3.00
Cole Slaw .................................. $1.50
American Cheese on Fish ...... $1.00
Side of Cheese Sauce ............. $1.00
Chicken Fingers and fries ....... $7.00
Hush Puppies ........................... $5.00
Available Every Friday from 2 pm to 8pm. Good Friday 12 to 8.



",,,,,t,,,,t,,40.2758,-79.79955,"[{""dt_start"": ""2026-02-20T14:00:00"", ""dt_end"": ""2026-02-20T20:00:00""}, {""dt_start"": ""2026-02-27T14:00:00"", ""dt_end"": ""2026-02-27T20:00:00""}, {""dt_start"": ""2026-03-06T14:00:00"", ""dt_end"": ""2026-03-06T20:00:00""}, {""dt_start"": ""2026-03-13T14:00:00"", ""dt_end"": ""2026-03-13T20:00:00""}, {""dt_start"": ""2026-03-20T14:00:00"", ""dt_end"": ""2026-03-20T20:00:00""}, {""dt_start"": ""2026-03-27T14:00:00"", ""dt_end"": ""2026-03-27T20:00:00""}, {""dt_start"": ""2026-04-02T12:00:00"", ""dt_end"": ""2026-04-03T20:00:00""}]"
6960,t,Fathead's Saloon,Restaurant,"1805 East Carson Street, Pittsburgh, Pennsylvania 15203, United States",https://fatheads.com/,"Friday Feb 20 from 11:00 AM to 10:00 PM, Friday Feb 27 from 11:00 AM to 10:00 PM, Friday Mar 6 from 11:00 AM to 10:00 PM, Friday Mar 13 from 11:00 AM to 10:00 PM, Friday Mar 20 from 11:00 AM to 10:00 PM, Friday Mar 27 from 11:00 AM to 10:00 PM, Friday Apr 3 from 11:00 AM to 10:00 PM, Wednesday Feb 18 from 11:00 AM to 9:00 PM",,,,,412-431-7433,,,t,t,t,,t,,40.428992,-79.980193,"[{""dt_start"": ""2026-02-20T11:00:00"", ""dt_end"": ""2026-02-20T22:00:00""}, {""dt_start"": ""2026-02-27T11:00:00"", ""dt_end"": ""2026-02-27T22:00:00""}, {""dt_start"": ""2026-03-06T11:00:00"", ""dt_end"": ""2026-03-06T22:00:00""}, {""dt_start"": ""2026-03-13T11:00:00"", ""dt_end"": ""2026-03-13T22:00:00""}, {""dt_start"": ""2026-03-20T11:00:00"", ""dt_end"": ""2026-03-20T22:00:00""}, {""dt_start"": ""2026-03-27T11:00:00"", ""dt_end"": ""2026-03-27T22:00:00""}, {""dt_start"": ""2026-04-03T11:00:00"", ""dt_end"": ""2026-04-03T22:00:00""}, {""dt_start"": ""2026-02-18T11:00:00"", ""dt_end"": ""2026-02-18T21:00:00""}]"
6961,t,Ukrainian American Citizens Club,Community Organization,"302 Mansfield Boulevard, Carnegie, Pennsylvania 15106, United States",https://www.facebook.com/p/Ukrainian-American-Citizens-Club-100068801862110/,"Friday Feb 20 from 4:00 PM to 7:00 PM, Friday Feb 27 from 4:00 PM to 7:00 PM, Friday Mar 6 from 4:00 PM to 7:00 PM, Friday Mar 13 from 4:00 PM to 7:00 PM, Friday Mar 20 from 4:00 PM to 7:00 PM, Friday Mar 27 from 4:00 PM to 7:00 PM, Friday Apr 3 from 4:00 PM to 7:00 PM",,https://www.facebook.com/photo/?fbid=1195865696050148&set=pb.100068801862110.-2207520000,,,,,,,,f,,t,,40.40967,-80.084673,"[{""dt_start"": ""2026-02-20T16:00:00"", ""dt_end"": ""2026-02-20T19:00:00""}, {""dt_start"": ""2026-02-27T16:00:00"", ""dt_end"": ""2026-02-27T19:00:00""}, {""dt_start"": ""2026-03-06T16:00:00"", ""dt_end"": ""2026-03-06T19:00:00""}, {""dt_start"": ""2026-03-13T16:00:00"", ""dt_end"": ""2026-03-13T19:00:00""}, {""dt_start"": ""2026-03-20T16:00:00"", ""dt_end"": ""2026-03-20T19:00:00""}, {""dt_start"": ""2026-03-27T16:00:00"", ""dt_end"": ""2026-03-27T19:00:00""}, {""dt_start"": ""2026-04-03T16:00:00"", ""dt_end"": ""2026-04-03T19:00:00""}]"
6962,t,Harrington's,Restaurant,"717 Robinson Highway, Mc Donald, Pennsylvania 15057, United States",https://www.harringtonsbar717.com/,"Friday Feb 20 from 11:00 AM to 9:00 PM, Friday Feb 27 from 11:00 AM to 9:00 PM, Friday Mar 6 from 11:00 AM to 9:00 PM, Friday Mar 13 from 11:00 AM to 9:00 PM, Friday Mar 20 from 11:00 AM to 9:00 PM, Friday Mar 27 from 11:00 AM to 9:00 PM, Friday Apr 3 from 11:00 AM to 9:00 PM",Making dining room reservations is recommended. To-gos will be filled until 4:30pm.,https://www.harringtonsbar717.com/_files/ugd/a847cf_59a37bbf5b0c48d39d69085451611372.pdf,"Fish Sandwich Special $ 16.75
Our signature 12-16 oz. hand-breaded Cod served on a toasted bun
Served with coleslaw and your choice of one side
 Cocktail / Tartar $ 0.80
Baked Cod OR Baked Salmon $ 15.00 / 18.95
10-12 oz. Cod or Salmon lightly seasoned and baked
Served with coleslaw and your choice of one side
Blackened Salmon $ 18.95
8-10 oz. of baked Salmon seasoned with blackend cajun seasoning
Served with coleslaw and your choice of one side
Honey Sriracha Salmon $ 18.95
8-10 oz. of lightly seasoned Salmon baked and brushed with honey sriracha
sauce and topped with cilantro
Served with coleslaw and your choice of one side
Blackened Fish Sandwich $ 15.00
Grilled Cod seasoned with blackened cajun seasoning on
toasted bread topped with chipotle aioli, lettuce and tomato
Served with coleslaw and your choice of one side
Lobster Roll $ 27.95
Served with FF & coleslaw
*No substitutions
Scallop Linguine $ 24.95
5 large lightly seasoned seared scallops served over a bed of linguine tossed in a garlic butter sauce
Served with a side salad
Shrimp Po'Boy $ 18.95
Hand-Breaded, deep fried, fresh jumbo shrimp served on a toasted hoagie
bun with coleslaw, lettuce, tomato & chipotle mayo
Served with your choice of one side
Fish Tacos $ 17.95
Pan seared blackened Tilapia topped with chipotle dressing, red cabbage,
onions and diced jalapenos (3 per order)
Served with coleslaw and your choice of one side
Seafood Ravioli $ 18.95
Cheese filled ravioli tossed in a seafood alfredo sauce topped with crab and shrimp
Served with a side salad
Lobster Bisque $ 6.50 / 8.00
 Sides Lent Appetizers
FF Mess Crab Fries $ 10.95
Fried Calamari FF tossed in mess sauce topped with crab meat
Onion Rings Breaded Portabella Mushrooms $ 10.95
Perogies Topped with warm peppercorn horseradish
Seafood Queso Macaroni & Cheese * sauce & crab meat
Side Salad ** Grilled Shrimp $ 10.95
Soup - Cup *** 6-8 lightly seasoned grilled shrimp
 *Add $2.50 / **Add $4.50 / ***Add $3.00 Served with Dill Sauce
 Breaded Shrimp $ 11.95",,(724) 796-5117,,f,t,t,t,t,t,,40.381131,-80.261538,"[{""dt_start"": ""2026-02-20T11:00:00"", ""dt_end"": ""2026-02-20T21:00:00""}, {""dt_start"": ""2026-02-27T11:00:00"", ""dt_end"": ""2026-02-27T21:00:00""}, {""dt_start"": ""2026-03-06T11:00:00"", ""dt_end"": ""2026-03-06T21:00:00""}, {""dt_start"": ""2026-03-13T11:00:00"", ""dt_end"": ""2026-03-13T21:00:00""}, {""dt_start"": ""2026-03-20T11:00:00"", ""dt_end"": ""2026-03-20T21:00:00""}, {""dt_start"": ""2026-03-27T11:00:00"", ""dt_end"": ""2026-03-27T21:00:00""}, {""dt_start"": ""2026-04-03T11:00:00"", ""dt_end"": ""2026-04-03T21:00:00""}]"
6963,t,Our Lady of Fatima School,Church,"Kohler Hall, 3005 Fatima Drive, Aliquippa, Pennsylvania 15001, United States",https://maryqueenofsaints.org/,"Friday Feb 20 from 4:00 PM to 7:00 PM, Friday Feb 27 from 4:00 PM to 7:00 PM, Friday Mar 6 from 4:00 PM to 7:00 PM, Friday Mar 13 from 4:00 PM to 7:00 PM, Friday Mar 27 from 4:00 PM to 7:00 PM, Friday Apr 3 from 3:00 PM to 7:00 PM",cash or cards accepted,,,"Dine in or take out Our Lady of Fatima School, Kohler Hall ",724-375-7565,,,t,,f,,t,,40.585007,-80.257791,"[{""dt_start"": ""2026-02-20T16:00:00"", ""dt_end"": ""2026-02-20T19:00:00""}, {""dt_start"": ""2026-02-27T16:00:00"", ""dt_end"": ""2026-02-27T19:00:00""}, {""dt_start"": ""2026-03-06T16:00:00"", ""dt_end"": ""2026-03-06T19:00:00""}, {""dt_start"": ""2026-03-13T16:00:00"", ""dt_end"": ""2026-03-13T19:00:00""}, {""dt_start"": ""2026-03-27T16:00:00"", ""dt_end"": ""2026-03-27T19:00:00""}, {""dt_start"": ""2026-04-03T15:00:00"", ""dt_end"": ""2026-04-03T19:00:00""}]"
6964,t,Johnny's Seafood Shack Food Truck,Food Truck,"5274 Lincoln Highway, Greensburg, Pennsylvania 15601, United States",https://www.facebook.com/johnnysseafoodshack/,"Friday Feb 20 from 11:00 AM to 6:00 PM, Friday Feb 27 from 11:00 AM to 6:00 PM, Friday Mar 6 from 11:00 AM to 6:00 PM, Friday Mar 13 from 11:00 AM to 6:00 PM, Friday Mar 20 from 11:00 AM to 6:00 PM, Friday Mar 27 from 11:00 AM to 6:00 PM",,https://www.facebook.com/photo/?fbid=922207820207624&set=pcb.922210736873999,,,,,,t,,t,,t,,40.30491,-79.584256,"[{""dt_start"": ""2026-02-20T11:00:00"", ""dt_end"": ""2026-02-20T18:00:00""}, {""dt_start"": ""2026-02-27T11:00:00"", ""dt_end"": ""2026-02-27T18:00:00""}, {""dt_start"": ""2026-03-06T11:00:00"", ""dt_end"": ""2026-03-06T18:00:00""}, {""dt_start"": ""2026-03-13T11:00:00"", ""dt_end"": ""2026-03-13T18:00:00""}, {""dt_start"": ""2026-03-20T11:00:00"", ""dt_end"": ""2026-03-20T18:00:00""}, {""dt_start"": ""2026-03-27T11:00:00"", ""dt_end"": ""2026-03-27T18:00:00""}]"
6965,t,Hoffstot's Cafe Monaco,Restaurant,"Hoffstot's Cafe Monaco, 533 Allegheny Ave, Oakmont, Pennsylvania 15139, United States",https://hoffstots.com/,"Friday Feb 20 from 11:30 AM to 6:30 PM, Friday Feb 27 from 11:30 AM to 6:30 PM, Friday Mar 6 from 11:30 AM to 6:30 PM, Friday Mar 13 from 11:30 AM to 6:30 PM, Friday Mar 20 from 11:30 AM to 6:30 PM, Friday Mar 27 from 11:30 AM to 6:30 PM",,https://hoffstots.com/wp-content/uploads/2026/02/Blue-Modern-Fish-Fry-Friday-Facebook-Post-1.pdf,,,412-828-8555,hoffstotscafemonaco@gmail.com,,t,,t,,t,,40.51864,-79.8434,"[{""dt_start"": ""2026-02-20T11:30:00"", ""dt_end"": ""2026-02-20T18:30:00""}, {""dt_start"": ""2026-02-27T11:30:00"", ""dt_end"": ""2026-02-27T18:30:00""}, {""dt_start"": ""2026-03-06T11:30:00"", ""dt_end"": ""2026-03-06T18:30:00""}, {""dt_start"": ""2026-03-13T11:30:00"", ""dt_end"": ""2026-03-13T18:30:00""}, {""dt_start"": ""2026-03-20T11:30:00"", ""dt_end"": ""2026-03-20T18:30:00""}, {""dt_start"": ""2026-03-27T11:30:00"", ""dt_end"": ""2026-03-27T18:30:00""}]"
6966,t,Penn Brewery,Restaurant,"800 Vinial Street, Pittsburgh, Pennsylvania 15212, United States",https://www.pennbrew.com/,"Friday Feb 20 from 12:00 PM to 9:00 PM, Friday Feb 27 from 12:00 PM to 9:00 PM, Friday Mar 6 from 12:00 PM to 9:00 PM, Friday Mar 13 from 12:00 PM to 9:00 PM, Friday Mar 20 from 12:00 PM to 9:00 PM, Friday Mar 27 from 12:00 PM to 9:00 PM, Friday Apr 3 from 12:00 PM to 9:00 PM",,https://www.facebook.com/photo/?fbid=1404034398433807&set=a.633525028818085,,,,,t,t,t,t,,t,,40.457199,-79.99146,"[{""dt_start"": ""2026-02-20T12:00:00"", ""dt_end"": ""2026-02-20T21:00:00""}, {""dt_start"": ""2026-02-27T12:00:00"", ""dt_end"": ""2026-02-27T21:00:00""}, {""dt_start"": ""2026-03-06T12:00:00"", ""dt_end"": ""2026-03-06T21:00:00""}, {""dt_start"": ""2026-03-13T12:00:00"", ""dt_end"": ""2026-03-13T21:00:00""}, {""dt_start"": ""2026-03-20T12:00:00"", ""dt_end"": ""2026-03-20T21:00:00""}, {""dt_start"": ""2026-03-27T12:00:00"", ""dt_end"": ""2026-03-27T21:00:00""}, {""dt_start"": ""2026-04-03T12:00:00"", ""dt_end"": ""2026-04-03T21:00:00""}]"
6967,t,Marianna VFC,Fire Department,"84 Broad Street, Marianna, PA",https://www.facebook.com/profile.php?id=100082985149768,"Wednesday Feb 18 from 11:00 AM to 7:00 PM, Friday Feb 27 from 11:00 AM to 7:00 PM, Friday Mar 6 from 11:00 AM to 7:00 PM, Friday Mar 13 from 11:00 AM to 7:00 PM, Friday Mar 20 from 11:00 AM to 7:00 PM, Friday Mar 27 from 11:00 AM to 7:00 PM, Friday Apr 3 from 11:00 AM to 7:00 PM",,https://www.facebook.com/photo?fbid=898944096215087&set=pcb.898944122881751,,,724-267-3112,,,t,,t,,t,,40.022791,-80.085837,"[{""dt_start"": ""2026-02-18T11:00:00"", ""dt_end"": ""2026-02-18T19:00:00""}, {""dt_start"": ""2026-02-27T11:00:00"", ""dt_end"": ""2026-02-27T19:00:00""}, {""dt_start"": ""2026-03-06T11:00:00"", ""dt_end"": ""2026-03-06T19:00:00""}, {""dt_start"": ""2026-03-13T11:00:00"", ""dt_end"": ""2026-03-13T19:00:00""}, {""dt_start"": ""2026-03-20T11:00:00"", ""dt_end"": ""2026-03-20T19:00:00""}, {""dt_start"": ""2026-03-27T11:00:00"", ""dt_end"": ""2026-03-27T19:00:00""}, {""dt_start"": ""2026-04-03T11:00:00"", ""dt_end"": ""2026-04-03T19:00:00""}]"
6968,t,"St. Michael Church, Sts. Joachim and Anne Parish",Church,"101 Mclay Drive, Elizabeth, Pennsylvania 15037, United States",https://joachimandannediopitt.org/,"Friday Feb 20 from 3:30 PM to 6:30 PM, Friday Feb 27 from 3:30 PM to 6:30 PM, Friday Mar 6 from 3:30 PM to 6:30 PM, Friday Mar 13 from 3:30 PM to 6:30 PM, Friday Mar 20 from 3:30 PM to 6:30 PM, Friday Mar 27 from 3:30 PM to 6:30 PM, Wednesday Feb 18 from 3:30 PM to 6:30 PM",,,"Baked or Fried Fish or Shrimp Dinner ..........$17.00
Baked or Fried Fish Sandwich or Shrimp, Includes Cole Slaw, with your choice of Haluski, Mac & Cheese, Pierogies, or French Fries
Ala Carte Items
Baked or Fried Fish Sandwich.
$12
Baked or Fried Fish On a Dish
$11
Fried Shrimp (6)..
$12
Dozen Pierogies.
$10
Pierogies (3).
$3
Haluski....
$3
Mac & Cheese.
$3
Cole Slaw.
$3
French Fries.
$3
",Archangel Hall,412-751-0663,,,t,,f,,t,,40.269328,-79.837579,"[{""dt_start"": ""2026-02-20T15:30:00"", ""dt_end"": ""2026-02-20T18:30:00""}, {""dt_start"": ""2026-02-27T15:30:00"", ""dt_end"": ""2026-02-27T18:30:00""}, {""dt_start"": ""2026-03-06T15:30:00"", ""dt_end"": ""2026-03-06T18:30:00""}, {""dt_start"": ""2026-03-13T15:30:00"", ""dt_end"": ""2026-03-13T18:30:00""}, {""dt_start"": ""2026-03-20T15:30:00"", ""dt_end"": ""2026-03-20T18:30:00""}, {""dt_start"": ""2026-03-27T15:30:00"", ""dt_end"": ""2026-03-27T18:30:00""}, {""dt_start"": ""2026-02-18T15:30:00"", ""dt_end"": ""2026-02-18T18:30:00""}]"
6969,t,Gluten Free Oven Pierogies and Haluski only,Restaurant,"125 West Main Street, Mount Pleasant, Pennsylvania 15666, United States",https://theglutenfreeoven.net/,"Friday Feb 20 from 11:00 AM to 4:00 PM, Friday Feb 27 from 11:00 AM to 4:00 PM, Friday Mar 6 from 11:00 AM to 4:00 PM, Friday Mar 13 from 11:00 AM to 4:00 PM, Friday Mar 20 from 11:00 AM to 4:00 PM, Friday Mar 27 from 11:00 AM to 4:00 PM, Wednesday Feb 18 from 11:00 AM to 4:00 PM, Friday Apr 3 from 11:00 AM to 4:00 PM",,https://www.facebook.com/share/p/18CofVxGiv/,"Available Ash Wednesday and Each Friday During Lent
11am - 4pm
Frozen by the Dozen
OR
Sauteed in Butter & Onions
by the Half Dozen
OR
Haluski by the Bowl
CALL AHEAD ORDERING
TAKE OUT ONLY",Call ahead ordering 724-542-4457 take out only,(724) 542-4457,,t,t,f,t,,t,,40.147621,-79.536493,"[{""dt_start"": ""2026-02-20T11:00:00"", ""dt_end"": ""2026-02-20T16:00:00""}, {""dt_start"": ""2026-02-27T11:00:00"", ""dt_end"": ""2026-02-27T16:00:00""}, {""dt_start"": ""2026-03-06T11:00:00"", ""dt_end"": ""2026-03-06T16:00:00""}, {""dt_start"": ""2026-03-13T11:00:00"", ""dt_end"": ""2026-03-13T16:00:00""}, {""dt_start"": ""2026-03-20T11:00:00"", ""dt_end"": ""2026-03-20T16:00:00""}, {""dt_start"": ""2026-03-27T11:00:00"", ""dt_end"": ""2026-03-27T16:00:00""}, {""dt_start"": ""2026-02-18T11:00:00"", ""dt_end"": ""2026-02-18T16:00:00""}, {""dt_start"": ""2026-04-03T11:00:00"", ""dt_end"": ""2026-04-03T16:00:00""}]"
6970,t,Corpus Christi Parish at St. Barbara Hall,Church,"45 Prestley Road, Bridgeville, Pennsylvania 15017, United States",https://corpuschristipgh.org/fish-fry,"Friday Feb 20 from 11:00 AM to 1:00 PM, Friday Mar 6 from 11:00 AM to 1:00 PM, Friday Mar 20 from 11:00 AM to 1:00 PM, Friday Feb 20 from 4:00 PM to 7:00 PM, Friday Mar 6 from 4:00 PM to 7:00 PM, Friday Mar 20 from 4:00 PM to 7:00 PM",,https://corpuschristipgh.org/fish-fry,,,412-914-3461,,,t,,t,,t,,40.37056,-80.11519,"[{""dt_start"": ""2026-02-20T11:00:00"", ""dt_end"": ""2026-02-20T13:00:00""}, {""dt_start"": ""2026-03-06T11:00:00"", ""dt_end"": ""2026-03-06T13:00:00""}, {""dt_start"": ""2026-03-20T11:00:00"", ""dt_end"": ""2026-03-20T13:00:00""}, {""dt_start"": ""2026-02-20T16:00:00"", ""dt_end"": ""2026-02-20T19:00:00""}, {""dt_start"": ""2026-03-06T16:00:00"", ""dt_end"": ""2026-03-06T19:00:00""}, {""dt_start"": ""2026-03-20T16:00:00"", ""dt_end"": ""2026-03-20T19:00:00""}]"
6971,t,Mugshots,Unsure / N/A,"25 Walsh Road, Crafton, Pennsylvania 15205, United States",,"Friday Feb 20 from 11:00 AM to 9:00 PM, Friday Feb 27 from 11:00 AM to 9:00 PM, Friday Mar 6 from 11:00 AM to 9:00 PM, Friday Mar 13 from 11:00 AM to 9:00 PM, Friday Mar 20 from 11:00 AM to 9:00 PM, Friday Mar 27 from 11:00 AM to 9:00 PM, Friday Apr 3 from 11:00 AM to 9:00 PM",,https://www.facebook.com/photo/?fbid=10233583524990320&set=pcb.2654375184962354,"Award Winning $11.95
JUMBO FISH SANDWICH
Fish Special
$9.95
Fish Dinner $12.95
Add a Bun-50c
Shrimp Dinner $9.95
Popcorn Shrimp $9.95
Deviled Crab
$5.75
Served with Fries or Mac N Cheese & Slaw
Substitute O-Rings for $3.00
Homemade:
Mac n Cheese $4.25
Coleslaw $3.95
Pierogies - $8.25
(3) Homemade Pierogies served w/Cheddar Cheese, Butter, Onions & Sour Cream
SOUP:
Cup $3.95
Bowl $4.75
CRAFTON, PA 412-921-7474",,+14129217474,,,t,t,t,,t,,40.439777,-80.071158,"[{""dt_start"": ""2026-02-20T11:00:00"", ""dt_end"": ""2026-02-20T21:00:00""}, {""dt_start"": ""2026-02-27T11:00:00"", ""dt_end"": ""2026-02-27T21:00:00""}, {""dt_start"": ""2026-03-06T11:00:00"", ""dt_end"": ""2026-03-06T21:00:00""}, {""dt_start"": ""2026-03-13T11:00:00"", ""dt_end"": ""2026-03-13T21:00:00""}, {""dt_start"": ""2026-03-20T11:00:00"", ""dt_end"": ""2026-03-20T21:00:00""}, {""dt_start"": ""2026-03-27T11:00:00"", ""dt_end"": ""2026-03-27T21:00:00""}, {""dt_start"": ""2026-04-03T11:00:00"", ""dt_end"": ""2026-04-03T21:00:00""}]"
6972,t,Ace's Banquet and Catering,Restaurant,"316 Chestnut Street, Johnstown, Pennsylvania 15906, United States",https://eventsbyaces.com/,"Friday Feb 20 from 4:00 PM to 8:00 PM, Friday Feb 27 from 4:00 PM to 8:00 PM, Friday Mar 6 from 4:00 PM to 8:00 PM, Friday Mar 13 from 4:00 PM to 8:00 PM, Friday Mar 20 from 4:00 PM to 8:00 PM, Friday Mar 27 from 4:00 PM to 8:00 PM, Friday Apr 3 from 4:00 PM to 8:00 PM",,https://eventsbyaces.com/portfolio/lenten-fish-fries/,,,(814) 536-4176,,,t,t,f,,t,,40.33997,-78.926678,"[{""dt_start"": ""2026-02-20T16:00:00"", ""dt_end"": ""2026-02-20T20:00:00""}, {""dt_start"": ""2026-02-27T16:00:00"", ""dt_end"": ""2026-02-27T20:00:00""}, {""dt_start"": ""2026-03-06T16:00:00"", ""dt_end"": ""2026-03-06T20:00:00""}, {""dt_start"": ""2026-03-13T16:00:00"", ""dt_end"": ""2026-03-13T20:00:00""}, {""dt_start"": ""2026-03-20T16:00:00"", ""dt_end"": ""2026-03-20T20:00:00""}, {""dt_start"": ""2026-03-27T16:00:00"", ""dt_end"": ""2026-03-27T20:00:00""}, {""dt_start"": ""2026-04-03T16:00:00"", ""dt_end"": ""2026-04-03T20:00:00""}]"
6973,t,"Ascension Church, St. Philip Parish",Church,"114 Berry St., Pittsburgh, PA",https://www.saintphilipchurch.org,"Wednesday Feb 18 from 4:00 PM to 7:00 PM, Friday Feb 20 from 4:00 PM to 7:00 PM, Friday Feb 27 from 4:00 PM to 7:00 PM, Friday Mar 6 from 4:00 PM to 7:00 PM, Friday Mar 13 from 4:00 PM to 7:00 PM, Friday Mar 20 from 4:00 PM to 7:00 PM, Friday Mar 27 from 4:00 PM to 7:00 PM, Friday Apr 3 from 3:00 PM to 7:00 PM",,https://saintphilipparishpgh.com/fish-fry,,,,,f,t,f,f,t,t,,40.449117,-80.068625,"[{""dt_start"": ""2026-02-18T16:00:00"", ""dt_end"": ""2026-02-18T19:00:00""}, {""dt_start"": ""2026-02-20T16:00:00"", ""dt_end"": ""2026-02-20T19:00:00""}, {""dt_start"": ""2026-02-27T16:00:00"", ""dt_end"": ""2026-02-27T19:00:00""}, {""dt_start"": ""2026-03-06T16:00:00"", ""dt_end"": ""2026-03-06T19:00:00""}, {""dt_start"": ""2026-03-13T16:00:00"", ""dt_end"": ""2026-03-13T19:00:00""}, {""dt_start"": ""2026-03-20T16:00:00"", ""dt_end"": ""2026-03-20T19:00:00""}, {""dt_start"": ""2026-03-27T16:00:00"", ""dt_end"": ""2026-03-27T19:00:00""}, {""dt_start"": ""2026-04-03T15:00:00"", ""dt_end"": ""2026-04-03T19:00:00""}]"
